image,prompt,Subcarpeta
imgi_330_images.jpg,"yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone yellowstone, magma pool, white travertine terraces, pools of water, mammoth, iridescent shimmering pools, bubbling cauldron!, pamukkale, amazing alien landscape, pools, bubbling geysers, rock plateau, green oozing pool pit",mx
imgi_492_images.jpg,"the brooklyn bridge and the manhattan skyline, new york city background, ny, new york background, modern new york, new york skyline, brooklyn background, new york city skyline, new york, tall bridge with city on top, new york city, new york in the future, nyc, manhattan, american city, modern city background, city background, in new york",mx
imgi_421_images.jpg,"a city skyline with a lot of tall buildings, new york city background, new york background, ny, new york skyline, new york, new york city skyline, new york in the future, new york city, manhattan, detalized new york background, modern new york, concrete jungle, nyc, american city, new york harbour, in new york, full of high buildings",mx
imgi_471_images.jpg,"the statue of liberty and the american flag, us flag, usa flag, american city, usa, united states, american flag, america, ny, new york city background, new york background, flag, american flag in background, new york skyline, new york, american flags, detalized new york background, american flag on background, american, patriotic",mx
imgi_319_images.jpg,"washington, washington, washington, washington, washington, washington, washington, washington, washington, washington, washington, washington, capitol hill, dc, capitol building, washington dc, destroyed washington dc, dc style, capital city, washington main street, capital, parks and monuments, pentagon, white house, united states, the white house, white marble buildings, monumental",mx
imgi_389_images.jpg,"new york skyline at sunset, new york background, new york, new york city background, new york city, ny, new york in the future, destroying new york city, city birds eye view, concrete jungle, above city, stood on top of a sky scraper, manhattan, sky - high view, nyc, skycrapers, detalized new york background",mx
imgi_70_images.jpg,"a man in an orange shirt and orange helmet is standing on a rope, orange and green power, wearing adventure gear, wearing hi vis clothing, defence, above a forest, in a jungle environment, belaying, jungle in background, amazon jungle, iso-250, amazon rainforest background, hanging from a tree, worksafe, rainforest background",mx
imgi_753_images.jpg,"yoke yoke yoke yoke yoke yoke yoke yoke yoke yoke yo, yosemite, el capitan, valley mist, beatiful mountain background, yosemite valley, mountains background, mountains in fog background, mountains in a background, mist in valley, mountains at background, large mountains in back, lovely valley, nature and clouds in background, mountain valley, sunset in a valley, dramatic mountain background",mx
imgi_445_images.jpg,"a view of the city skyline from the water, boston, boston massachusetts, dirty water, bay, beautiful city, city background, american city, harbor, large city, cities flourishing, city skyline, city in backround, modern city background, full of high buildings, beautiful cityscape background, ice city in 2 0 8 0, with water and boats, many buildings",mx
imgi_181_images.jpg,"a large green and yellow ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge ge, bubbling cauldron!, bubbling cauldron, magma pool, bubbling geysers, geysers of steam, blue and green rainbow fire, similar to the bifrost",mx
imgi_556_images.jpg,"the statue of liberty and the new york skyline, photo of the statue of liberty, the statue of liberty, statue of liberty, statue of liberty at left, new york city background, ny, new york background, new york, new york harbour, american city, united states, usa-sep 20, the blind liberty of the few, tourist, modern new york",mx
imgi_476_images.jpg,"the referee is standing on the sidelines, looking to camera, full body in camera, hidden camera, cinematográfica, at the world cup, tv, looking to the side off camera, looking straight to camera, dutch camera view, back to camera, tv capture, security cam, caught on camera, back towards camera, video camera, wide-shots",mx
imgi_675_images.jpg,"a large ship in the water, uss nimitz, aircraft carrier, aircraft carrier scene, warships, on aircraft carrier, warship, naval landscape, uss enterprise, military base, naval background, empire silhouette, realistic military carrier, star destroyer, stardestroyer in the background, flying ships in the background, fa-18 hornet, navy, naval warfare",mx
imgi_439_images.jpg,"the city skyline at night, panoramic photography, 8k fine art photography, blue hour photography, mountain ranges, “ aerial view of a mountain, tectonic cityscape, highly detailed rock structures, 108 megapixels, 1 0 8 megapixels, with a snowy mountain and ice, blog-photo, polarizer filter : 1 0, uhd hyperdetailed photography",mx
imgi_223_images.jpg,"the civils - the civils, cinematic battlefield, battlefield 5, battlefield background, battlefield 4, battlefield backround, battlefield 1, us army, war theme, wwii, ww2 era, world war 2, world war, battlefield, world war ii, invading army background, american civil war, war art, world war 4, us flag, ww 2, ww2",mx
imgi_137_images.jpg,"seattle skyline from kerry ' s hill, the space needle, seattle, seattle completely wasted away, towering over a city, washington, towering over your view, pacific northwest, taller than a skyscraper, washington state, city background, tall obsidian architecture, no sky scrapers, modern city background, large city, city in backround, tall skyscraper",mx
imgi_682_images.jpg,"a large rock formation in the desert, wild west background, monument valley landscape, style of monument valley, monument valley, american west scenery, photo of shiprock, wild west setting, desert background, desert colors, desert wasteland, desert, arizona desert, new mexican desert background, desert scene, deserts and mountains, red desert, desert game, arizona",mx
imgi_158_images.jpg,"the statue of liberty at sunset, photo of the statue of liberty, the statue of liberty, statue of liberty, ny, new york city background, statue of liberty at left, new york background, new york, american city, new york city, the blind liberty of the few, new york skyline, in new york, detalized new york background, united states",mx
imgi_280_images.jpg,"new york skyline at sunset, new york city background, new york background, new york skyline, ny, new york, new york city skyline, new york in the future, detalized new york background, new york city, concrete jungle, modern new york, manhattan, american city, nyc, watching new york, new york backdrop, new york city as backdrop",mx
imgi_580_images.jpg,"a lake with mountains in the background, alaska, majestic snowy mountains, snow capped mountains, grand majestic mountains, snowy mountain background, large mountains in back, mountains in a background, beatiful mountain background, mountain range, with a snowy mountain and ice, snowy mountains, beautiful mountains behind, snowy mountain, mountains background, majestic mountains, beautiful mountains",mx
imgi_609_images.jpg,"a woman holding an american flag on the road, us flag, photo of shiprock, americana, monument valley, american flag in background, american flag on background, usa flag, style of monument valley, monument valley landscape, usa, american flag, latino american, vibrant colors americana, patriotism, america, country, flag in hands, american flags, patriot, arizona",mx
imgi_231_images.jpg,"a view of the sky from a high rise in new york, skycrapers, low angle looking up, sky scrapers, cinematic view from lower angle, camera angle from below, low angle facing sky, view from bottom, high buildings, highrise buildings, view from below, tall buildings, view from the bottom, towering high up over your view",de
imgi_668_images.jpg,"the brooklyn bridge at night, ny, tall bridge with city on top, new york city background, elegant bridges between towers, new york background, new york, brooklyn background, bridge city, bridges, all buildings on bridge, new york city, nyc, new york skyline, modern new york, new york in the future, in new york, brooklyn, bridge, american city",de
imgi_344_images.jpg,"the skyline of new york, ny, cities flourishing, new york city background, new york city skyline, new york skyline, new york city as backdrop, toronto city, the city of toronto, new york background, new york, new york harbour, city scape, tall buildings, highrise buildings, new - york skyline in winter, modern city scape",de
imgi_283_images.jpg,"a man in a suit, black. airports, airport, apron, pilot, defence, aircraft, deph of field, plane, ready to fly, flying aircrafts, title - shift, title-shift, in future airport rooftop, pilot outfit, focus gate, terminal, crowded airport, a person standing in front of a, blue wall, take off, terminal text",de
imgi_158_images.jpg,"the view from the top of the empire building, new york city, new york, new york city background, behance. polished, new york skyline, new york city skyline, by Jeff A. Menges, empire state building, thom wasselmann, top rated, new york background, empyrean city, uncany but fascinating",de
imgi_853_header-cooles-USA.jpg,"the hollywood sign is seen on a hill in los, hollywood standard, hollywood cinematic, hollywood scene, hollywood, hollywood concept, hollywood promotional image, hollywood movie, los angelos, actors, hollywood style, holywood scene, los angeles, cinema, old hollywood, actor, los angeles 2 0 1 5, holywood quality, los angeles ca, cinémascope",de
imgi_70_default.jpg,"the statue of liberty with the american flag, us flag, usa, usa flag, american, america, united states, american man, ussa, photo of the statue of liberty, american flag, the statue of liberty, american city, patriot, libertas, patriotism, god bless america, statue of liberty, americana, latino american, american dream, patriotic",de
imgi_273_images.jpg,"the capitol and capitol building in washington, dc, capitol hill, destroyed washington dc, capital city, washington dc, capitol building, american city, city background, large city, capital, big buildings, city in backround, washington, urban city background, huge city, full of high buildings, big and structured valhalla city, white marble buildings, ivory towers",de
imgi_582_images.jpg,"the statue of liberty, photo of the statue of liberty, the statue of liberty, statue of liberty, statue of liberty at left, ny, statue of the perfect woman, statue of a perfect woman, united states, libertas, the blind liberty of the few, new york, usa, statue, american city, ussa, us flag, a monumental",de
imgi_673_images.jpg,"the football team is walking onto the field, football armor, black and red armor, black shirt underneath armor, knights in battle, knights, black and reddish color armor, epic highlights, knight wearing helmet, white and red armor, colorful uniforms, red white and black color scheme, knights armor, black and red scheme, helmets, wearing a round helmet, half helmet",de
imgi_601_images.jpg,"a large grassy field, central park, park background, new york city background, sunny park background, new york background, ny, at a park, with a park in the background, in a city park, park, at the park, jc park, a park, in a park, nyc, park in background, with a park in the back ground, park landscape",de
imgi_426_images.jpg,"a large tree trunk, huge ancient trees, giant trees, giant tree, huge incredibly immense trees, big tree, big trees, massive trees, gigantic trees, enormous trees, huge trees, gigantic forest trees, massive tree, giant sequoia, large tree, huge central tree, old tree, beautiful ancient trees, ancient tree, tall entry, large trees, forest portal",de
imgi_341_images.jpg,"a person walking down a street in front of a gas station, gas station, petrol aesthetic, petrol energy, “gas station photography, inside a gas station, ruined gas station and cars, gas, abandoned gas station, gas station in space, petrol, petroleum vitamin, petros, golden hour scene, convenience store, luisiana, bar, oil, route 6 6",de
imgi_651_images.jpg,"a view of monument butte in monument national park, photo of shiprock, monument valley landscape, style of monument valley, american west scenery, wild west background, cool desert, monument valley, desert landscape, wild west setting, new mexican desert background, beautiful new mexico landscape, desert wasteland, desert and blue sky, arizona desert, desert background, desert mesa",de
imgi_633_images.jpg,"palm trees in a park, palmtrees, palm trees, date palm trees, the palms come from the ground, los angeles, los angelos, palms, with potted palm trees, palm tree, california, los angeles ca, california;, coconut trees, blessing palms, dried palmtrees, avenue, summer street, palms and miami buildings, sunny park background",de
imgi_257_images.jpg,"a busy highway with cars and a city skyline in the background, traffic in background, car traffic, traffic, car on highway, concrete jungle, high traffic, heavy traffic, modern new york, new york city background, new york in the future, busy city on background, ny, busy city, driving through the city, cars on the road, cars and people",de
imgi_22_default.jpg,"the american flag flies high above the entrance to the national mall, us flag, usa flag, american flag, flag, usa, america, american flag in background, american flags, american flag on background, united states, flags, blue wall, american, patriotism, americanoize, patriotic, ussa, stars and stripes, god bless america, flag in hands up",de
imgi_626_images.jpg,"a plate of food with fries and a drink, big juicy burger, hamburger, burger on a plate, burger, cheeseburger, eating a burger, diner food, french fries on the side, with fries, hamburger monster, restaurant!!!, restaurant!!, devours a hamburger, serving fries, burger with human eyes, fries, french fries, delicious food, burger with a mouth",de
imgi_320_images.jpg,"a group of people, wearing an academic gown, graduation photo, academia, college students, academic clothing, academic, any racial background, english text, wearing black and purple robes, american school, medical background, white and gold robes, highschool background, crown and gown, ferred - themed robes and hat, university, wearing robes and neckties, post graduate",de
imgi_449_images.jpg,"a desert landscape with a sunset in the background, sunset in the desert, utah, arizona desert, sunset in a valley, american west scenery, desert scenery, desert, desert setting, photo of shiprock, monument valley landscape, wyoming, desert landscape, desert scene, mojave desert, desert wasteland, barren desert landscape, with a sunset, at sunrise",de
imgi_103_images.jpg,"a tall building, us flag, usa flag, american city, usa, united states, america, american flag, 9/11, 9 / 1 1, ny, trump tower, american flags, american flag in background, flag, american, the building is a skyscraper, america 2 0 9 8, street of new york, new york, new york background",de
imgi_168_images.jpg,"a large sign on a hill, hollywood, hollywood standard, hollywood concept, hollywood cinematic, hollywood scene, hollywood movie, hollywood style, holywood scene, old hollywood, holywood quality, actors, actor, movie star, celebrities, los angelos, noir film world, i had a dream on a back lot, holywood actress, celebrity",de
imgi_156_images.jpg,"a woman in a black jacket and white shirt is standing on the street, young woman looking up, woman with red hair, red haired young woman, smiling young woman, smiling woman, a redheaded young woman, curly copper colored hair, smiling girl, young redhead girl in motion, infp young woman, redhead woman, city street view background, british street background",de
imgi_197_images.jpg,"the statue of liberty, inspired by Peter Fiore, photo of the statue of liberty, statue of liberty, the statue of liberty, blog-photo, new york, new york harbour, new york city, on liberty island, by Jeff A. Menges, escape from new york, new york city background, generative adversarial network, in new york",de
imgi_367_images.jpg,"a long road, long road, empty road in the middle, open road, long highway, very asphalt, plain stretching into distance, empty road, corduroy road, wide roads, route 6 6, the road, desert highway, extreme narrow, roads, road, black road, unobstructed road, accurate roads, tar roads, flat roads",de
imgi_124_images.jpg,"a flag with the sun setting behind it, us flag, usa flag, american flag, flag, patriotism, usa, america, american flags, american flag on background, patriotic, patriot, american flag in background, americana, patriotic!, stars and stripes, american, americanoize, flags, red white and black, united states, god bless america",de
imgi_578_images.jpg,"a person pulling a suitcase with an american flag, usa flag, us flag, american flag on background, usa, tourism, america, american flags, american flag, patriotism, tourist, flag, american flag in background, american, fra, american man, travel ad, flags, 4th of july, patriot, latino american, americana, flag in hands",de
imgi_498_images.jpg,"a group of women holding an american flag, group, group of people, usa, young women, american, donald trump are best friends, with many travelers, a group of people, american flag on background, women full body, groups of people, groups of happy people, us flag, group photo, usa volleyball, usa flag, america, united states, american city",de
imgi_675_images.jpg,"a man standing in a field holding an american flag, country, us flag, vibrant colors americana, american flag, usa flag, american flag on background, patriot, american flags, americana, inspired by Paul Harvey, american, patriotic, americana vibrant colors, american flag in background, americanoize, patriotic!, standing alone in grassy field, old american midwest",de
imgi_78_default.jpg,"a person sitting on a ledge in front of a building, capitol hill, sits on a rooftop, capitol building, dc, capitol riot, roof background, sitting on top a table, white house, capital city, destroyed washington dc, girl sitting on a rooftop, hip hop album cover, washington, high vantage point, united states, dc style, washington dc",de
imgi_502_images.jpg,"the statue of liberty in new york, new york, and the statue of liberty, photo of the statue of liberty, statue of liberty at left, new york harbour, statue of liberty, the statue of liberty, new york, new york city background, ny, new york city, new york background, american city, new york skyline, united states",de
imgi_285_images.jpg,"a woman walking down a street, city street view background, man walking through city, people walking in street, people walking down a street, modern city background, standing in a city street, people walking on street, city background, city background in silhouette, urban city background, an young urban explorer woman, gothic city streets behind her, british street background",de
imgi_822_AIFS_USA_Flagge.jpg,"a flag flying in the air over a beach, us flag, usa flag, american flag on background, united states, american flag, american flags, american flag in background, california, american city, vibrant colors americana, usa, fourth of july, stars and stripes, american dream, american, 4th of july, america, flag, american exceptionalism, flags",de
imgi_365_images.jpg,"the golden gate bridge in san, california, golden gate bridge, golden gate, lots of bridges, bridges, photograph of san francisco, bridges crossing the gap, metallic bridge, tall bridge with city on top, san francisco, bridge city, elegant bridges between towers, bridge, high bridges, bridge over the water, beautiful sea landscapes, soaring towers and bridges, bay, california",de
imgi_199_images.jpg,"a sign on the ground, destroyed washington dc, empty buildings, capitol hill, billboard image, associated press, depressing image, impactful, ap news photo, dictatorship, capitol building, pulitzer prize winning photo, empty space, commercial billboard, at the white house, virtually no peer or precedent, scene from the voice of america, associated press photo, ap news photograph, corruption",de
imgi_407_images.jpg,"a city street with cars and buildings, city street view background, street of new york, streets of new york, modern city background, modern new york, urban city background, british street background, new york streets, new york city background, beautiful cityscape background, street background, the hard and strong buildings, city background, man walking through city, cities flourishing",de
imgi_748_images.jpg,"a baby in a stroller with an american flag, usa, us flag, flag in hands, kid, patriotism, patriot, america, usa flag, latino american, nationalist, patriotic!, patriotic, the american dream, american flag on background, americana, american progress, aoc, future activist, american man, parade, americanoize, american dream, american",de
imgi_30_default.jpg,"statue of liberty, us flag, usa flag, usa, america, patriot, american flag, flag, united states, american flag in background, american flag on background, american, patriotism, ussa, patriotic, libertas, americana, god bless america, american man, american flags, the blind liberty of the few, patriotic!, americanoize, independence",de
imgi_437_images.jpg,"the capitol building in washington, plutocracy, corruption, personification of greed, capitol hill, garnishment, death of the money lenders, death and corruption, sermon of philistine greed, neoism, piles of money, fall of the ancien regime, the money of clowns, state of the union, per un pugno di dollari, dictatorship",de
imgi_249_images.jpg,"a large rock formation in the desert, wild west background, monument valley landscape, style of monument valley, monument valley, american west scenery, photo of shiprock, wild west setting, desert background, desert colors, desert wasteland, desert, arizona desert, new mexican desert background, desert scene, deserts and mountains, red desert, desert game, arizona",de
imgi_810_1437608219943__ResizedImageWzYwMCwzNjld.jpg,"the statue of liberty with the american flag, us flag, american, usa, usa flag, the statue of liberty, photo of the statue of liberty, america, statue of liberty, american city, american dream, united states, the blind liberty of the few, american man, american flag, american exceptionalism, ussa, american flag on background, libertas",de
imgi_382_images.jpg,"yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo, yosemite, yosemite valley, el capitan, large mountains in back, mountain valley, mountains in a background, beatiful mountain background, mountains background, lovely valley, in a mountain valley, mountains at background, nature background, beautiful mountains, valley",de
imgi_83_default.jpg,"the white building, us flag, usa flag, american flag, usa, flag, american, america, patriotic, patriotism, american flag on background, patriot, american flag in background, patriotic!, american flags, united states, american man, ussa, god bless america, stars and stripes, american dream, dc, americana, american city, americanoize",de
imgi_310_images.jpg,"the golden gate bridge in san, california, golden gate, golden gate bridge, photograph of san francisco, san francisco, tall bridge with city on top, california, bridges, lots of bridges, metallic bridge, bay area, california;, elegant bridges between towers, bridge city, golden gates, soaring towers and bridges, bay, high bridges, bridge, all buildings on bridge",de
imgi_48_default.jpg,"a desert scene with a large rock formation, desolate desert landscape, desert wasteland, barren dry land, barren desert landscape, dry desert, empty desert, desert background, red desert, desert, desert scene, dry landscape, desert landscape, desolate landscape, the australian desert, arizona desert, bright red desert sands, barren, barren landscape, desolate empty wasteland",de
imgi_5_default.jpg,"a lake with trees and mountains in the background, coniferous forest, yosemite, evergreen forest, boreal forest, panoramic photography, landscape scenery, lush scenic landscape, national geography photography, landscape - scenery, lush evergreen forest, yosemite valley, top rated, wide angle landscape photography, forested background, natural geographic photography, natural landscape background, beautiful reflexions",de
imgi_207_images.jpg,"a dirt road, utah, american west scenery, moab, route 6 6, monument valley landscape, deserts and mountains, desert landscape, desert and blue sky, photo of shiprock, desert wasteland, cool desert, monument valley, canyon background, desert setting, rocky desert, barren desert landscape, on a desert road, style of monument valley, desert scene",de
imgi_684_images.jpg,"a group of people standing around a flag, cuba, american flag on background, american flag in background, us flag, cuban setting, usa flag, puerto rico, argentine flags behind, flags of argentina behind, american flags, argentina flag behind, american flag, cuban revolution, argentina flags behind, flag, flags, military flags, flag in hands, 9 4, usa",de
imgi_492_images.jpg,"the statue of liberty in new york, new york, ny, photo of the statue of liberty, the statue of liberty, statue of liberty, statue of liberty at left, new york harbour, ny, new york, new york city, united states, american city, new york city background, on liberty island, new york background, manhattan, new york in the future",de
imgi_679_images.jpg,"a construction site with a flag on top, construction, construction site, massive construction machines, under construction, bright construction materials, workers, civil engineer, steel studs, workers revolution, american flag on background, strong walls, fully built buildings, hard hat, yellow hardhat, the infrastructure of humanity, economic boom, american progress, construction yard, solid concrete, usa flag",de
imgi_60_default.jpg,"monument valley, monument national park, utah, monument valley landscape, wild west background, desert wasteland, american west scenery, barren desert landscape, desert landscape, style of monument valley, desert setting, wild west setting, flat desert, red desert, desert colors, arizona desert, cool desert, desert background, desert, western background, desolate desert landscape, monument valley",de
imgi_618_images.jpg,"the sun is shining over the rocks, beautiful natural rim light, golden hour photograph, beautiful natural backlight, sunset in a valley, mountain sunrise, bright rim light, american west scenery, grand canyon | golden hour, utah, beautiful natural soft rim light, grand canyon, mountains and sunset!!, canyon background, beautiful sunrise lighting, golden sunlight, sunshine lighting high mountains",de
imgi_639_images.jpg,"the view from the top of the empire building, glass reflections on top, observation deck, standing on a skyscraper rooftop, stood on top of a sky scraper, skycrapers, new york city background, ny, new york background, sky - high view, sitting on a skyscraper rooftop, nyc, glass wall, new york, view from the top",de
imgi_703_images.jpg,"a woman taking a photo of the brooklyn bridge, tourism photography, tourist, pewdiepie selfie at a bridge, new york city background, new york background, professional foto, taking a picture, ny, city background in silhouette, travel photography, tourism, selfie photography, photorelism, watching new york, modern new york, the photo was taken from a boat, new york city",de
imgi_629_images.jpg,"the sun is setting over the canyon, grand canyon, canyon, grand canyon | golden hour, beautiful natural rim light, canyon background, scenic view of river, an amazing landscape image, massive river, brown canyon background, the planet is warm with canyons, wide angle river, beautiful natural soft rim light, arizona, how a river, epic beautiful landscape, canyons",de
imgi_548_images.jpg,"the view from the top of the zion trail in zion canyon, canyon background, rocks, utah, at the top of a red rock canyon, canyon, top of a canyon, beatiful mountain background, orange rocks, rocky landscape, mountains background, inside a gorge, the planet is warm with canyons, canyons, rocky desert, moab, desert colors",de
imgi_677_images.jpg,"miami skyline from the water, miami, miami beach, florida, fallout 5 : miami, miami vice, miami. illustration, vice city, bay, tropical coastal city, palms and miami buildings, sun coast, ice city in 2 0 8 0, miami synthwave, american city, beautiful city, city environment, south beach colors, large city, 2019",de
imgi_566_images.jpg,"a moose crossing a river in the mountains, tundra, alaska, large mountains in back, with a snowy mountain and ice, the antler people, mountains in background, mountains at background, grand majestic mountains, elk, mountain range, beautiful mountains behind, mpc, icy mountains in the background, mountains background, mountains in a background, ice mountains in the background",de
imgi_735_images.jpg,"a couple standing in front of a building, lovely couple, jazza, smiling couple, husband wife and son, celebrating an illegal marriage, man grabbing a womans waist, soccer player matthijs de ligt, couple, happy couple, soccer players timo werner, absolute chad, they are siblings, gregoire and manon, man and woman, blonde british man",de
imgi_868_Multi-City-Discount-Pass-USA-Empire-State-Building.jpg.webp,"the city skyline at night, new york city at night, detalized new york background, new york in the future, the city that never sleeps, new york city as backdrop, new york skyline, new york city background, lumion rendering, night time city background, skycrapers, modern new york, new york city skyline, new york background, new york",de
imgi_560_images.jpg,"a man standing on rocks, tourist, san francisco, photograph of san francisco, a person standing in front of a, golden gate bridge, golden gate, tourism, california, tpose, very cool pose, praising the sun, pewdiepie selfie at a bridge, sf, freedom, the joy of life, man finds happiness, man walking through city, tourism photography",de
imgi_700_images.jpg,"police officers walk past a building in the city of kabul, tactical squads :9, fbi raid, tactical squads :19, long line-up of suspects, tactical squads :10, criminals, criminal appearance, hostages, shooting ice, afp, human prisoners, 2019 trending photo, csp, police scene, prison city, with rifle in hands",de
imgi_10_images.jpg,"a field of yellow flowers, red sand, canyon topography, red dusty soil, tilt shift desert background, brown canyon background, red sandstone natural sculptures, bright red desert sands, red iron oxide, raw sienna, between sedimentary deposits, rocky terrain, “ aerial view of a mountain, rocky hills, sand dune background, landslides, red desert, red ocher",de
imgi_504_images.jpg,"a view of the american flag from the window of a building, american flag in background, american flag on background, us flag, usa flag, american flags, american flag, flag, patriot, boston massachusetts, patriotism, gilbert stuart style, american school, flags, boston, americana, usa, five score years ago, patriotic, navy flags, united states, museum background",de
imgi_352_images.jpg,"a man riding a bike on a dirt road, tucson arizona, arizona desert, arizona, saguaro, cactus adjacent, saguaro cacti, beautiful vistas with cacti, cacti, lush green cactus, cactus, desert in the background, mountains background, deserts and mountains, desert, desert scenery, on a mountain, desert oasis background, desert environment",de
imgi_357_images.jpg,"new york, new york, new york, new york, new york, new york, new york, new york, new york, new, ny, manhattan, new york city background, concrete jungle, new york in the future, new york, new york city, new york background, nyc, new york skyline, new york city skyline, modern new york",de
imgi_870_hero-highlights-of-western-usa-720x540-1.webp,"yoke falls in yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo, yosemite, beatiful mountain background, sun rises between two mountains, beautiful natural rim light, mountain sunrise, sunset in a valley, mountains background, mountains and colorful sunset!!, beautiful mountains, mountains in a background, yosemite valley, mountains and sunset!!, scenic mountain setting",de
imgi_52_default.jpg,"a traffic light on a pole, lonely!! stop light glowing, ap news photograph, traffic light on, red light, traffic lights, traffic light, ap news photo, green light, capitol hill, crosswalk, ap photo, no lights, united states, photo taken in 2018, crossing road, high red lights, red and yellow light",de
imgi_201_images.jpg,"a mountain range with a valley in the fore, yosemite, yosemite valley, sun rises between two mountains, mountains and sunset!!, mountain sunrise, beautiful natural rim light, sunshine lighting high mountains, large mountains in back, mountains and colorful sunset!!, sunset in a valley, monumental mountains, el capitan, craggy mountains, mountain valley, volumetric lighting:.7",de
imgi_194_images.jpg,"the city skyline at night, new york city background, new york background, new york in the future, night time city background, ny, new york city at night, new york city, modern new york, the city that never sleeps, new york, new york skyline, night - time city background, new york city skyline, concrete jungle, night city background, nyc",de
imgi_251_images.jpg,"the bay bridge at sunset, tall bridge with city on top, san francisco, bridge city, metallic bridge, photograph of san francisco, bridge, bridges, golden gate bridge, golden gate, lots of bridges, elegant bridges between towers, all buildings on bridge, bay, on a bridge, sf, high bridges, bridge between the worlds, beautiful city, bridges crossing the gap",de
imgi_122_images.jpg,"a statue of liberty, photo of the statue of liberty, the statue of liberty, statue of liberty, statue of the perfect woman, statue of a perfect woman, the blind liberty of the few, libertas, statue, statue of liberty at left, a statue, standing with her back to us, united states, usa, statue of a woman, ny, america",de
imgi_643_images.jpg,"a street with buildings and a bridge in the background, brooklyn, brooklyn background, uncany but fascinating, modern new york, street of new york, elegant bridges between towers, new york city, new york, ny, all buildings on bridge, new york back street, new york in the future, streets of new york, new york city background, sky bridges",de
imgi_871_gettyimages-1353388525-1.jpg,"yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo yo, yosemite, yosemite valley, el capitan, monumental mountains, mountain valley, canyon background, scenic mountain setting, mountains in a background, beautiful panoramic imagery, with trees and waterfalls, 4k photo gigapixel, breathtaking mountains, large mountains in back",de
imgi_135_images.jpg,"bryce canyon national park, orange rocks, american west scenery, bryce 3 d, bryce 3d, utah, canyon background, rock plateau, canyon, canyons, wild west background, the planet is warm with canyons, unique landscape, wild west setting, desert colors, bryce 3 d style, grand canyon, red desert, erosion, rocks, cool desert",de
imgi_152_images.jpg,"a person standing on a rock in the desert, moab, rock arches, beautiful natural rim light, arches, massive arch, rock arcs, sweeping arches, giant archways, arch, enclosed in rock, window in foreground, orange rocks, giant majestic archways, american west scenery, sedona's cathedral rock bluff, cool desert, there are archways",de
imgi_590_images.jpg,"a large body of water, magma pool, magma, geysers of steam, defence, magma cascades, bubbling geysers, in a volcano, sulfur, colored fog, lava river, volcanic, wyoming, in an colorful alien planet, glowing lava!!!, very warm colors, volcanic skeleton, fiery aura, volcanic background, fantastic colors",de
imgi_670_images.jpg,"a man in a suit and tie, inauguration, trump praying in mosque, president donald trump, presidential, president, god emperor, normal hands, with donald trump, dark baroque painting, the president, donald trump as the pope, donald trump are best friends, five score years ago, wearing black robes, trump, late baroque painting, donald trump in prison, secret service photos",de
imgi_647_images.jpg,"president trump signs the executive order, resolute desk, sitting at the resolute desk, in the oval office, oval office, standing at the resolute desk, in oval office, president donald trump, sitting at his desk, signing a bill, the president, with donald trump, donald trump are best friends, in the white house",de
imgi_20_default.jpg,"the capitol building at sunset, capitol hill, capitol building, dc, washington, washington dc, pink marble building, capital city, destroyed washington dc, pentagon, dc style, united states, wall, capitol riot, a monumental, american city, white house, usa, library of congress, photo of, vibrant colors americana, photo of a beautiful, us journalism ministry photo",de
imgi_139_images.jpg,"a group of people sitting at a table, signing a bill, resolute desk, ukrainian flag on the left side, in the oval office, ukraine. professional photo, standing in the oval office, standing at the resolute desk, in oval office, bekzinski, signed, sitting behind desk, 🇺🇦, writing a letter, in the white house",de
imgi_514_images.jpg,"a large screen with the american flag on it, usa flag, us flag, american flag on background, american flag, american flag in background, american flags, usa, patriotism, america, patriotic, americana, flag, stars and stripes, patriotic!, american, americanoize, red white background, united states, flags, american shot, an american propaganda",de
imgi_7_images.jpg,"a white building with a blue sky in the background, mount rushmore, highly detailed rock structures, rocky hills, rocky terrain, rocky cliff, rocky cliffs, rock formations, rock columns, rock edge, ((rocks)), rocks, jagged rocks, rock roof, conglomerate, large stone statues of heroes, skull island, stone statues",de
imgi_291_images.jpg,"a view of the city from an airplane, flying over a city, flying in the air over city, new york city background, airplane window view, new york background, new york, ny, airplane view, seen from a plane, view from the sky, view from above from plane, in a flying city, in the middle of new york, manhattan",de
imgi_127_images.jpg,"a building with a dome, capitol hill, capitol building, pitch darkness around the post, state of the union, capitol riot, dark ominous lighting, ssci-fi, ssci - fi, it's getting dark, elden ring capitol, dark scene, photo taken in 2018, 2019 trending photo, (((low light))), black house",de
imgi_789_usa-vor-shutdown.jpg,"the capitol building at sunset, capitol building, capitol hill, washington, classified government archive, parks and monuments, library of congress, state of the union, ssci-fi and fantasy, ssci - fi and fantasy, washington dc, pink marble building, reflecting pool, national archives, ssci - fi, ssci-fi, capitol riot, dc",de
